split,run_id,round,test,pole,pole_num,persona,stage,band,mean_valence_score,rating,signed_intensity,c1,c2
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip1,L33-40,6.943344980478287,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip1,L55-63,1.42217128806644,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip1,L70-79,-1.8862256228923797,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip1,L9-13,9.167519569396973,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip2,L20-32,11.970569610595703,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip2,L33-40,5.793455474078655,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip2,L55-63,-1.239147961139679,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip2,L70-79,-3.616452360153198,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,manip2,L9-13,10.728931427001953,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,report,L20-32,-13.009237729586088,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,report,L33-40,-7.1135571002960205,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,report,L55-63,-4.294580936431885,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,report,L70-79,-4.873725366592407,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_STATIC,round2,T0_social_treatment,NEU,0,STATIC,report,L9-13,-16.27504119873047,2,4,B,B
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice1,L20-32,0.33316575105373675,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice1,L33-40,3.563211604952812,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice1,L55-63,8.755972862243652,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice1,L70-79,9.714606475830077,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice1,L9-13,1.2610511481761932,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice2,L20-32,0.9422835547190446,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice2,L33-40,5.134925216436386,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice2,L55-63,4.348772154914008,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice2,L70-79,6.199897336959839,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,choice2,L9-13,-4.287489175796509,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip1,L20-32,10.06116192157452,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip1,L33-40,10.842875123023987,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip1,L55-63,10.20378197564019,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip1,L70-79,10.604286766052246,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip1,L9-13,9.865333366394044,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip2,L20-32,8.812420184795673,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip2,L33-40,6.954276919364929,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip2,L55-63,6.1583709716796875,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip2,L70-79,8.038889646530151,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,manip2,L9-13,17.59921989440918,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,report,L20-32,-12.858246216407188,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,report,L33-40,-5.187426894903183,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,report,L55-63,-2.7259192731645374,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,report,L70-79,-2.977920579910278,2,5,A,A
round1_to_round2,data/round2/0_Test/1_T1_NEU_userturns_SWARM,round2,T0_social_treatment,NEU,0,SWARM,report,L9-13,-16.234688568115235,2,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice1,L20-32,0.30855924578813404,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice1,L33-40,3.6214475855231285,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice1,L55-63,8.230489783816868,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice1,L70-79,8.498160362243652,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice1,L9-13,5.2891175746917725,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice2,L20-32,0.33797388122631955,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice2,L33-40,3.4035395979881287,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice2,L55-63,2.427841239505344,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice2,L70-79,4.246823334693909,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,choice2,L9-13,-3.9035584926605225,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip1,L20-32,36.71910462012658,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip1,L33-40,21.566874265670776,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip1,L55-63,18.023687574598526,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip1,L70-79,16.146242713928224,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip1,L9-13,17.702344703674317,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip2,L20-32,45.617901435265175,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip2,L33-40,28.572436809539795,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip2,L55-63,25.960929022894966,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip2,L70-79,19.98411407470703,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,manip2,L9-13,29.146244049072266,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,report,L20-32,-14.505005176250751,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,report,L33-40,-7.790251791477203,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,report,L55-63,-5.05755795372857,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,report,L70-79,-5.450574588775635,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_BASELINE,round2,T0_social_treatment,POS,1,BASELINE,report,L9-13,-16.036839866638182,2,4,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice1,L20-32,5.8856694881732645,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice1,L33-40,6.791565418243408,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice1,L55-63,10.683262083265516,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice1,L70-79,10.78588171005249,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice1,L9-13,5.20499050617218,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice2,L20-32,3.2574750918608446,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice2,L33-40,5.001310288906097,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice2,L55-63,3.1306056711408825,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice2,L70-79,5.21822600364685,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,choice2,L9-13,-4.292233467102051,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip1,L20-32,43.27911817110502,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip1,L33-40,33.155356645584106,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip1,L55-63,36.37937461005317,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip1,L70-79,29.568804359436037,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip1,L9-13,20.058758544921876,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip2,L20-32,51.08963834322416,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip2,L33-40,37.54417181015015,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip2,L55-63,38.01817830403646,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip2,L70-79,30.1600248336792,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,manip2,L9-13,31.273681640625,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,report,L20-32,-11.780196483318623,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,report,L33-40,-4.477289032191038,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,report,L55-63,-1.7679125600390964,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,report,L70-79,-2.6940755367279055,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SOL,round2,T0_social_treatment,POS,1,SOL,report,L9-13,-15.582902526855468,3,6,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice1,L20-32,3.05134340432974,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice1,L33-40,-0.8596418537199497,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice1,L55-63,-0.3894111182954576,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice1,L70-79,-0.12425483763217926,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice1,L9-13,3.7841030061244965,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice2,L20-32,1.8318220285268931,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice2,L33-40,4.223869740962982,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice2,L55-63,2.603339089287652,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice2,L70-79,4.5221182346344,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,choice2,L9-13,-3.717301273345947,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip1,L20-32,38.52378493088942,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip1,L33-40,22.544578790664673,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip1,L55-63,14.090082168579102,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip1,L70-79,8.25666127204895,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip1,L9-13,20.581569290161134,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip2,L20-32,38.73514806307279,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip2,L33-40,16.473280906677246,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip2,L55-63,5.534450213114421,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip2,L70-79,-0.5493936851620674,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,manip2,L9-13,31.169941711425782,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,report,L20-32,-12.180971292349009,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,report,L33-40,-6.630259454250336,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,report,L55-63,-3.875338395436605,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,report,L70-79,-4.5198222398757935,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_STATIC,round2,T0_social_treatment,POS,1,STATIC,report,L9-13,-15.321492195129395,1,0,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice1,L20-32,3.9174921833551846,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice1,L33-40,5.468291461467743,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice1,L55-63,10.466283480326334,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice1,L70-79,10.761628341674804,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice1,L9-13,3.5166267067193986,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice2,L20-32,2.187331974506378,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice2,L33-40,5.060365229845047,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice2,L55-63,3.679069916407267,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice2,L70-79,5.900497674942017,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,choice2,L9-13,-4.107723999023437,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip1,L20-32,39.31111409113957,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip1,L33-40,23.55933141708374,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip1,L55-63,24.82122018602159,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip1,L70-79,20.146963119506836,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip1,L9-13,19.19479446411133,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip2,L20-32,44.99670820969801,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip2,L33-40,29.371392011642456,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip2,L55-63,29.93631468878852,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip2,L70-79,22.2062255859375,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,manip2,L9-13,29.32731399536133,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,report,L20-32,-12.319715940035307,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,report,L33-40,-4.859799228608608,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,report,L55-63,-2.2792554563946195,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,report,L70-79,-2.9234840154647825,3,5,A,A
round1_to_round2,data/round2/0_Test/2_T1_POS_userturns_SWARM,round2,T0_social_treatment,POS,1,SWARM,report,L9-13,-15.82972469329834,3,5,A,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice1,L20-32,-7.411606550216675,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice1,L33-40,-15.881805777549744,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice1,L55-63,-13.848053932189941,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice1,L70-79,-13.169398593902589,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice1,L9-13,1.5561808109283448,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice2,L20-32,-4.487413938228901,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice2,L33-40,-5.000751286745071,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice2,L55-63,-3.292161570654975,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice2,L70-79,-0.8211620718240737,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,choice2,L9-13,-7.523792266845703,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,manip1,L20-32,-37.2004635150616,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,manip1,L33-40,-32.46145582199097,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,manip1,L55-63,-40.06793551974826,0,0,B,A
round1_to_round2,data/round2/1_Test/Test1_NEG_userturns_BASELINE,round2,T1_task_valence,NEG,-1,BASELINE,manip1,L70-79,-43.43889389038086,0,0,B,A
